InChIKey,SMILES,uniprot+pfam,ic_value,ic_str,sentence_len,log(ic),BEL-level
CDJLKKNQEXKYSP-UHFFFAOYSA-N,O=C1NCc2c1c(-c1ccccc1)cc1[nH]c3ccccc3c21,Q16584|PF07714,10000.0,10000.0,7,9.210340371976184,6
VWTKPEFXBYNDFD-UHFFFAOYSA-N,O=C(NCCc1c[nH]c2ccccc12)c1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,P81908|PF00135,29700.00000000001,29700.00000000001,18,10.298902324790792,6
SYGHMWMQMAZMDJ-STZFKDTASA-N,CCOc1cc(/C=C2\\C(=O)N(c3nc(-c4ccc(Br)cc4)cs3)N=C2c2ccccc2)ccc1O,P22736|PF00104,43832.99999999999,43832.99999999999,18,10.688142237340195,6
SGFYKKOERCTKLP-UHFFFAOYSA-N,[N-]=[N+]=Nc1nc(Oc2ccc(NC(=O)c3cccn(-c4ccc(F)cc4)c3=O)cc2F)c2c(-c3ccccc3)coc2n1,P08581|PF07714,10000.0,10000.0,7,9.210340371976184,6
UNSUTPQITOWXAO-UHFFFAOYSA-N,COc1cccc(OC)c1C1CNCC(=O)N1Cc1ccc(OC(F)(F)F)cc1,O43614|PF00001,589.0,589.0,5,6.3784261836515865,5
LLBXUDUWEWTJRQ-UHFFFAOYSA-N,COc1cc(C)nc2c(OC)cc(Cc3cnc(N)nc3N)cc12,Q920D2|PF00186,48999.99999999999,48999.99999999999,18,10.799575577092764,6
LYIXFKYBWUFHPR-HNQUOIGGSA-N,Fc1ccc(C(OCCN2CCN(C/C=C/c3cccs3)CC2)c2ccc(F)cc2)cc1,P31652|PF00209,88.0,88.0,4,4.477336814478207,4
BJGRIFQHDVCHMB-UHFFFAOYSA-N,FC(F)(Cl)Oc1ccc(Nc2nnc(-c3cccnc3CCc3ccncc3)o2)cc1,P17948|PF07714,729.9999999999999,729.9999999999999,17,6.593044534142437,5
XPNXWVWCCJFVPE-UHFFFAOYSA-N,CN(CCc1ccccn1)Cc1c(-c2ccc([N+](=O)[O-])cc2)sc2c1c(=O)n(-c1ccccc1)c(=O)n2Cc1c(F)cccc1F,P30968|PF00001,240.0,240.0,5,5.48063892334199,5
CSQMMNKDSDJKNW-UHFFFAOYSA-N,Brc1ccc(Cn2cnc3c(N4CCOCC4)ncnc32)cc1,Q9Y233|PF00233,529.9999999999999,529.9999999999999,17,6.272877006546168,5
KRAIQVKNMMQTGK-UHFFFAOYSA-N,COC(=O)Nc1nc2ccc(Oc3ccc(NC(=O)Nc4cc(F)ccc4F)cc3)cc2[nH]1,P35968|PF07714,7.6,7.6,3,2.028148247292285,4
KVCSVQWWRYIGEL-UHFFFAOYSA-N,CC(C)(C)c1cc(Nc2nc(Nc3ccccc3)ncc2Br)n[nH]1,P08069|PF07714,500.0,500.0,5,6.214608098422191,5
SEQMMOKRRXLIKE-UHFFFAOYSA-N,CC(C)Cc1nnc(-c2ccc(N3CCC(Oc4ccccc4C(F)(F)F)CC3)nn2)s1,P07308|PF00487,37.0,37.0,4,3.6109179126442235,4
OZDXXJABMOYNGY-UHFFFAOYSA-N,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1,Q92887|PF00664,132999.99999999994,132999.99999999994,18,11.79810440720389,7
QLZNPZBCUHGMCT-UHFFFAOYSA-N,Cc1cccc(-n2ncc(C)c2-c2cc3ccncc3s2)n1,P36897|PF00069,42.49999999999999,42.49999999999999,17,3.7495040759303713,4
XUPJUZNNXWKEIG-FQELHTAISA-N,O=C(CNc1ncnc2c1c(-c1ccccc1)cn2[C@@H]1OC[C@@H](O)[C@H]1O)NC1CC1,P55263|PF00294,20.0,20.0,18,2.9957322735539917,4
LGYHEXIRPIMRCB-UHFFFAOYSA-N,COc1ccc(Cc2onc3c2C(=O)CC(C)(C)C3)cc1,P11511|PF00067,31622.780000000013,31622.780000000013,18,10.361633025937396,6
GLVGKXBQPYTMGJ-UHFFFAOYSA-N,Oc1ccc2c(-c3nc4cc(O)ccc4o3)cccc2c1,Q92731|PF00104,15.0,15.0,4,2.7080502011022096,4
PUHZBGFCBZKWRB-UHFFFAOYSA-N,Cc1c(C(=O)NCCCN2CCN(C)CC2)c(-c2ccccc2)c(-c2ccc(Cl)cc2)n1C,Q07820|PF00452,100000.0,100000.0,17,11.512925464970227,7
PSAHVPHAZLQMKM-CCEZHUSRSA-N,O=C(/C=C/c1ccc(CN(CCCOc2ccccc2)Cc2ccccc2)o1)NO,Q9UBN7|PF00850,789.9999999999999,789.9999999999999,17,6.672032945461067,5
XBCZCJQNBKILNP-UHFFFAOYSA-N,Cc1noc(NS(=O)(=O)c2ccsc2-c2ccccc2)c1Br,P25101|PF00001,603.0000000000001,603.0000000000001,17,6.4019171967271875,5
WSGBTVLGDUUUHN-UHFFFAOYSA-N,Cc1cc(C)c(S(=O)(=O)N2CCC(C(=O)NC3CCC(C)CC3)CC2)c(C)c1,P34913|PF00561,39.6,39.6,4,3.678829118260434,4
LSQHWHZFWZDGIV-UHFFFAOYSA-N,COc1ccc2c(c1)c(=O)c1c(NCC[N+](C)(C)[O-])ccc3nnn2c31,P15559|PF02525,328.00000000000006,328.00000000000006,18,5.793013608384143,5
WBZQNSDDLQRNJI-UHFFFAOYSA-N,CCc1c(-c2cnc3ccc(N(CCNCC(F)(F)F)c4cc(OC)cc(OC)c4)cc3n2)cnn1C,P22455|PF07714,64.57000000000001,64.57000000000001,17,4.1677499066383765,4
XAVHYQFKMPCMFW-UHFFFAOYSA-N,Cc1nc(C)c(-c2csc(Nc3ccc(C(=O)N4C5CCC4CN(c4ncc(Cl)cn4)C5)cn3)n2)s1,Q9ERZ8|PF00520,16.0,16.0,4,2.772588722239781,4
KMJPPWDZUJDQRH-UHFFFAOYSA-N,C=Cc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,P36888|PF07714,10000.0,10000.0,7,9.210340371976184,6
RFWQLMVDRWZVHT-VIFPVBQESA-N,C[C@H]1Cn2c(nnc2-c2nccs2)C(=O)N1Cc1cccc(C(F)(F)F)c1Cl,Q64663|PF00864,134.59999999999997,134.59999999999997,18,4.902307417210627,4
HSUGRBWQSSZJOP-RTWAWAEBSA-N,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,P22002|PF00520,54.0,54.0,4,3.9889840465642745,4
SCTPAHXLAKLBDE-ZROIWOOFSA-N,COc1cccc(/C=C2\\SC(=S)N(c3cccnc3)C2=O)c1OC,P11940|PF00076,65999.99999999999,65999.99999999999,17,11.097410021008566,7
MYPQGCUDQYBJLG-UHFFFAOYSA-N,COc1cc(C)c(CCCN(C)C)cc1Nc1nc(Nc2cccc(F)c2C(N)=O)c2cc[nH]c2n1,P45983|PF00069,500.99999999999983,500.99999999999983,17,6.2166061010848646,5
WAEXFXRVDQXREF-UHFFFAOYSA-N,O=C(CCCCCCC(=O)Nc1ccccc1)NO,Q13547|PF00850,120.0,120.0,5,4.787491742782046,4
UANURUBKTIWZMW-ZIEQLJQBSA-N,CC[C@@H]1[C@@H](C)C[C@@]2(O)C(=O)O[C@H](C)[C@H]2[C@H]1/C=C/c1ccc(-c2cccc(F)c2)cn1,P25116|PF00001,27.0,27.0,4,3.2958368660043287,4
DLJYWUVQSWCPML-QTRHEQMPSA-N,N=C(N)NCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H]1C[C@@H](O)CN1C(=O)[C@H]1CCCN1)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(N)=O,P19324|PF00079,100000.0,100000.0,17,11.512925464970227,7
HYWXBNWGKSZHFA-UHFFFAOYSA-N,COc1nc2ccc3c(c2o1)C(CCNC(C)=O)CC3,P49286|PF00001,0.28,0.28,4,-1.2729656758128869,2
QKUMFWUMYCDESU-UHFFFAOYSA-N,COc1cc(Cl)c(CNC(=O)NCc2cccc([N+](=O)[O-])c2)c(Cl)c1OC,P18031|PF00102,9909.999999999998,9909.999999999998,17,9.201299627324033,6
PBESGEKOQIKSKI-UHFFFAOYSA-N,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,P17948|PF07714,799.9999999999999,799.9999999999999,17,6.684611727667928,5
AMTQAAAWXLVQBC-MRXNPFEDSA-N,CCNc1cc(-n2ccc3cc(C(N)=O)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,Q9NWZ3|PF07714,4.499999999999998,4.499999999999998,17,1.5040773967762735,3
DMDNERFCUCYCGM-UHFFFAOYSA-N,CCn1nc(-c2cccs2)nc2c(=O)n(C)c(=O)nc1-2,Q64346|PF00782,1980.0,1980.0,6,7.590852123688581,5
UGZXATUGMYMVNN-UHFFFAOYSA-N,CC(C)(C)CN(C(=O)CCC(=O)N1CCC(C(=O)O)CC1)c1ccc(Cl)cc1C(O)c1cccc(F)c1Cl,P37268|PF00494,17.0,17.0,4,2.8332133440562166,4
UHMXVZNHGHCTCE-WKVLBJJSSA-N,CC[C@H](C)[C@H](NC(=O)C[C@H](N)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)CC(C)C)C(C)C)C(=O)N[C@H](CO)C(C)C,P07339|PF00026,6.200000000000002,6.200000000000002,17,1.8245492920510464,3
DEFUQFJLENSELG-GDLZYMKVSA-N,Cc1nn(-c2ccc(C(=O)N[C@@H]3CCCc4cc(CN5CCCCC5)ccc43)cc2)c(=O)c2c(Cl)cccc12,P46663|PF00001,1.0,1.0,3,0.0,3
IGKPUMHMLCUGDG-UHFFFAOYSA-N,O=C(Nc1ccc(C(F)(F)F)c(Cl)c1)N1CC=C(c2ncc(-c3noc(CO)n3)cc2Cl)CC1,Q8NER1|PF00520,100.0,100.0,17,4.605170185988092,4
GZAPSISRDWGGFB-UHFFFAOYSA-N,CCCc1c(OCCCN(C)c2ccc(CC(=O)O)cc2C)ccc2c(C(F)(F)F)noc12,Q07869|PF00104,599.9999999999999,599.9999999999999,17,6.396929655216146,5
LYUCMSBGXASQAS-UHFFFAOYSA-N,CCOC(=O)Cn1c(NC(=O)c2cccc([N+](=O)[O-])c2)nc2ccccc21,Q9NWZ3|PF07714,400.0,400.0,18,5.991464547107983,5
PEVBMHBRFKTGBF-UHFFFAOYSA-N,O=C(NC1CCCCC1O)c1ccc(-c2noc(C(F)(F)F)n2)cc1,P56524|PF00850,789.9999999999999,789.9999999999999,17,6.672032945461067,5
QMVDETQCAYXARE-HXUWFJFHSA-N,COc1cc2c(cc1OC)CN(C(=O)[C@@H](NCc1ccsc1)C(C)(C)C)CC2,O43613|PF00001,3669.9999999999986,3669.9999999999986,17,8.207946941048615,6
QUHXHFJZTPIHTR-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)c2nnn3c2nc(NCc2ccccc2Cl)c2sccc23)cc1C,P50406|PF00001,599.9999999999999,599.9999999999999,17,6.396929655216146,5
GZWUQPQBOGLSIM-VOOUCTBASA-N,CSCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(=O)NCC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)O,P41968|PF00001,71.99999999999997,71.99999999999997,17,4.276666119016055,4
LFZMKXMCRKNUCL-UHFFFAOYSA-N,COc1cc(C)c2nc3[nH]nc(C)c3c(C(O)c3cncn3C)c2c1,P08684|PF00067,1199.9999999999998,1199.9999999999998,18,7.090076835776093,5
MDRZLPSBYOQZRA-QORCZRPOSA-N,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1,P33535|PF00001,4490.000000000001,4490.000000000001,17,8.4096079807363,6
WOAOFEWTOGUVIY-UHFFFAOYSA-N,Cc1cc(Nc2cc(C3CC3)[nH]n2)nc(NCc2cc(-c3ccc(F)cn3)no2)n1,P08069|PF07714,500.0,500.0,5,6.214608098422191,5
RLCWKPIUIKQGMO-UHFFFAOYSA-N,Cc1cccc(N2CCN(C(=O)c3ccc(C[S+]([O-])Cc4ccc(Cl)cc4)o3)CC2)c1C,P78536|PF13688,69489.0,69489.0,7,11.148923745645037,7
OPFNFNXTVSGTOP-UHFFFAOYSA-N,CN1CCc2nc(N3CCC(Oc4ccc(F)cc4F)CC3)c(NCC(F)F)nc2C1,P46095|PF00001,1000000.0,1000000.0,17,13.815510557964275,7
UZQBZHABMBQUAM-IBGZPJMESA-N,C[C@H]1CN(c2ncc(C(=O)N3CCC3)cc2Cl)CCN1C1CCN(Cc2ccc(Cl)cc2)CC1,P49682|PF00001,630.0000000000001,630.0000000000001,17,6.4457198193855785,5
JJHUPQVQOKRLAI-UHFFFAOYSA-N,CC1(C)CCc2cccc(CN3CCC4(CC3)CN(c3ccc(C(=O)O)cc3)C(=O)O4)c2O1,P35346|PF00001,8.4,8.4,3,2.1282317058492684,4
WCQILYQVZJKZSG-UHFFFAOYSA-N,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccncc1,P31651|PF00209,1148153.6199999996,1148153.6199999996,18,13.953665662240185,7
CGOCZIZMEWOUSI-WDEOVPOPSA-N,CCCSc1ncncc1C(=O)N[C@H]1C2CC3CC1C[C@](O)(C3)C2,P50172|PF00106,2048.9999999999995,2048.9999999999995,18,7.6251071482388975,5
XIRFEUQHJWCXCM-UHFFFAOYSA-N,COc1cccc(N2CCN(CCCCN3CSCC3=O)CC2)c1,P61169|PF00001,7490.0,7490.0,6,8.921324076511265,6
YBLFBBGJHIUGBI-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2cc(C(=O)O)c3ccc4ccccc4c3n2)cc1,P05979|PF03098,17600.0,17600.0,7,9.775654181026242,6
YJSFAHMGDRBZGH-UHFFFAOYSA-N,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1,P07947|PF07714,1.0,1.0,3,0.0,3
BNPHEOBDZPHZAF-UHFFFAOYSA-N,Cl.N=C(N)Nc1cccc(C(=O)c2ccc(NC(=N)Nc3ccccc3)cc2)c1,P48730|PF00069,100000.0,100000.0,17,11.512925464970227,7
QXPNCZJTKXSGQY-UHFFFAOYSA-N,CCNC(=O)Nc1ccc(-c2sc3c(c2CN(C)Cc2ccccc2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1,P30968|PF00001,49.99999999999999,49.99999999999999,17,3.912023005428147,4
NTRCIHPFGKPYRR-UHFFFAOYSA-N,CC(C)NCc1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncc6ccccc56)cc34)nc12,P06493|PF00069,12.999999999999995,12.999999999999995,18,2.5649493574615363,4
VAERCOVIPSYJEI-OAHLLOKOSA-N,C[C@@H]1CN(c2scnc2-c2nc3c(F)cccc3[nH]2)CCN1C(=O)Cn1ccc2cccnc21,P49682|PF00001,2.0,2.0,3,0.6931471805599453,3
VUVZPZAXDNURQR-UHFFFAOYSA-N,CCc1cc2c(Nc3c[nH]nc3C(=O)Nc3ccc(CN4CCOCC4)cc3)ncnc2s1,P36888|PF07714,1.56,1.56,4,0.44468582126144574,3
ABGMGGNYLNDYAV-UHFFFAOYSA-N,CNC(=O)c1cc(OC)cc(N(CCCO)c2ccc3ncc(-c4cnn(CCO)c4)nc3c2)c1,P22607|PF07714,1380.3800000000006,1380.3800000000006,18,7.230114102564848,5
MXWDBTLNBKIMEX-UHFFFAOYSA-N,COC(=O)c1ccc(NC(=O)c2cccc(-c3cc(C(=O)Nc4ccncc4F)ccc3CN)c2)cc1,O75116|PF00069,1.0,1.0,3,0.0,3
LMBQIENPGDSBEB-UHFFFAOYSA-N,O=C(c1ccc2ccccc2c1)N1CCNC(CNc2nccc(-n3cnc4ccccc43)n2)C1,P06239|PF07714,110.0,110.0,5,4.700480365792417,4
ZHRFIVBJJFVCEO-UHFFFAOYSA-N,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,P12931|PF07714,1.4000000000000004,1.4000000000000004,18,0.3364722366212132,3
WOZKQSJEEDBCPZ-UHFFFAOYSA-N,FC(F)(F)Oc1ccc(CN2CCC3(CC2)OC(c2ccc(Cl)cn2)c2ccccc23)cc1,P42785|PF05577,54.0,54.0,4,3.9889840465642745,4
NLEBTODLZLKBMC-UHFFFAOYSA-M,O=P([O-])(O)OC1C=C(c2ccccc2F)Nc2cc3c(cc21)OCO3.[Na+],P07339|PF00026,9790.000000000002,9790.000000000002,17,9.189116735524557,6
VBIJMGKUTXFXJL-UHFFFAOYSA-N,Cl.N=C(N)NC(=O)c1nc(Cl)c(N2CCCCCC2)nc1N,P00749|PF00089,5999.999999999999,5999.999999999999,17,8.699514748210191,6
WPABLAUGQPSKHQ-UHFFFAOYSA-N,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cccc(C(F)(F)F)c2[nH]1)C(F)(F)F,P04150|PF00104,120.0,120.0,5,4.787491742782046,4
OFIHBQUKIUHAHV-UHFFFAOYSA-N,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(N)cc4)nc32)CC1,P08581|PF07714,49999.99999999999,49999.99999999999,17,10.819778284410283,6
ZLPCSUTUGYFBMO-UHFFFAOYSA-N,O=C(CCC(=O)Nc1nnc(C2CCCCC2)s1)NCC1CCCO1,P03372|PF00104,49999.99999999999,49999.99999999999,17,10.819778284410283,6
JKHFKJGWQYBAFO-HSZRJFAPSA-N,C[C@H](c1ccccc1)N(CC(N)=O)C(=O)CN(C(=O)CNCCCN=C(N)N)C(c1ccccc1)c1ccccc1,P32245|PF00001,1900.0000000000007,1900.0000000000007,18,7.549609165154532,5
ARBQKAWKJWDLPT-UHFFFAOYSA-N,CNc1nc(NC(C#N)(C2CC2)C2CC2)nc(-n2cncn2)n1,P27815|PF00233,0.8900000000000001,0.8900000000000001,18,-0.11653381625595136,3
VKVURBZCFQTEDS-UHFFFAOYSA-N,CCCCCCc1nc(-c2nc(C)cs2)c(-c2ccc3ncsc3c2)[nH]1,P36897|PF00069,7.000000000000003,7.000000000000003,17,1.9459101490553137,3
BGJHQUREHGHRIG-UHFFFAOYSA-N,O=C(CN1CCCN(Cc2ccccc2)S1(=O)=O)NC1C2CC3CC(C2)CC1C3,P28845|PF00106,359.99999999999983,359.99999999999983,17,5.886104031450155,5
HARSJXFCKXJFOF-UHFFFAOYSA-N,COc1ccc(CNc2cc(-c3cccc(OC)c3)nc(OC)n2)cc1,Q13258|PF00001,1071.52,1071.52,7,6.976833480161741,5
OLZAGZCCJJBKNZ-SYLRKERUSA-N,O=Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)cc1,P80404|PF00202,1000000.0,1000000.0,17,13.815510557964275,7
JHMUTZFKEQDSCJ-FBQMFOLFSA-N,CCCCCCCCC[C@@H]1[C@H](C(=O)O)[C@H]1C(N)(CC1c2ccccc2Oc2ccccc21)C(=O)O,Q14833|PF01094,20120.000000000004,20120.000000000004,18,9.909469624213676,6
VARIJSDRUHQSCS-UZKJHTDFSA-N,CC(C)(C)NC(=O)C1(C2CCCCC2)CCN(C(=O)[C@@H](Cc2ccc(F)cc2)NC(=O)[C@@H]2CN[C@H](C(C)(C)C)CN2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,P32245|PF00001,29.0,29.0,4,3.3672958299864737,4
NYMGNSNKLVNMIA-UHFFFAOYSA-N,CC(C)NNC(=O)c1ccncc1,P27338|PF01593,1950.0,1950.0,6,7.575584651557793,5
XVDLXGBGDRSWNJ-MNDZQCTGSA-N,CC[C@@H](C)[C@H](NC(=O)c1ccc(C(CC)(CC)c2ccc(OCC(O)C(C)(C)C)c(C)c2)n1CC)C(=O)O,P11473|PF00104,389.3,389.3,18,5.964350254616411,5
PCZOHLXUXFIOCF-BXMDZJJMSA-N,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,P08183|PF00664,32700.0,32700.0,7,10.395130356885344,6
CUHQXRIETJJGQE-DGWUYHICSA-N,CC1(C)C2CC[C@]3(C)C(C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)NCCO)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O,P50233|PF00106,0.003999999999999999,0.003999999999999999,20,-5.521460917862247,1
OXGSPQPAZQTQCO-UHFFFAOYSA-N,CCC(=O)Nc1cc2c(NCc3ccc(OC)c(Cl)c3)ncnc2c(CCO)c1OC,Q9HCR9|PF00233,10500.0,10500.0,7,9.259130536145614,6
ZMPAGEVFPRWLLT-UHFFFAOYSA-N,CCN(CCNC(=O)c1ccc(CNS(=O)(=O)c2ccccc2)cc1)Cc1ccccc1,P35372|PF00001,2030.0,2030.0,6,7.615791072035832,5
FXPVOLWQNNGFHA-UHFFFAOYSA-N,CCOC(=O)c1c(N)sc(-c2ccccc2)c1C,O15303|PF00003,749.9999999999999,749.9999999999999,17,6.620073206530356,5
QAOMWMNQOYMGAR-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cccnc1,P00519|PF07714,40.29999999999999,40.29999999999999,17,3.6963514689526367,4
QMAHTISWMMIVGZ-UHFFFAOYSA-N,CCOc1ccccc1C(=O)Nc1ccc2nc3n(c(=O)c2c1)CCCCC3,O43614|PF00001,49999.99999999999,49999.99999999999,17,10.819778284410283,6
LITPNQNRXSIYEU-UHFFFAOYSA-N,COc1cc2c(N3CCN(/C(=N\\Cc4ccc(C(F)(F)F)nc4)NC#N)CC3)ncnc2cc1OCCCN1CCCCC1,P09619|PF07714,2179.9999999999995,2179.9999999999995,18,7.687080155783135,5
DNRULGSPUYABLM-IHRRRGAJSA-N,N#Cc1ccc(N[C@@H]2CN[C@H](C(=O)N3CCC[C@H]3C#N)C2)nc1,P27487|PF00326,0.25,0.25,4,-1.3862943611198906,2
HSGZCXRUTJNCBT-UHFFFAOYSA-N,CC(C)(C)CN1CCC2(CC1)CN(c1ccccc1Nc1nc(-c3ccccc3)ns1)c1c(O)ccc(Cl)c12,P47900|PF00001,5.999999999999999,5.999999999999999,17,1.791759469228055,3
GLZZQHYDEXJFLY-UHFFFAOYSA-N,CC(=O)OC1=C(c2ccccc2)Sc2c(Cl)cccc2-n2cccc21,P16257|PF03073,7.5859999999999985,7.5859999999999985,18,2.0263044432667066,4
DTQNTNJTPOGBBI-UHFFFAOYSA-N,CN1CCC(COCc2cc(C#N)cc(C3CC3)n2)(c2ccc(F)cc2)CC1,Q12809|PF00520,17000.0,17000.0,7,9.740968623038354,6
WXHHICFWKXDFOW-BJMVGYQFSA-N,Nc1ccc(F)cc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,Q92769|PF00850,310.00000000000006,310.00000000000006,18,5.736572297479192,5
IGWCOHZVLMWAFD-UHFFFAOYSA-N,Fc1cccc(-c2c[nH]c3ncnc(N4CCOCC4)c23)c1F,Q5S007|PF00069,11.999999999999998,11.999999999999998,18,2.4849066497880004,4
GLUWBSPUUGLXCW-UHFFFAOYSA-N,NC1N=C(c2ccccc2)c2ccccc2NC1=O,P32239|PF00001,100000.0,100000.0,17,11.512925464970227,7
YNQRSOYCZZBBMJ-UHFFFAOYSA-N,O=C(N1CCc2cc(O)ccc2C1c1ccccc1)C(F)(F)F,P03372|PF00104,235.0,235.0,5,5.459585514144161,5
KBSRARKSRVWNEC-UHFFFAOYSA-N,CN1CCN(C2=Nc3ccccc3Nc3ccc(O)cc32)CC1,P14842|PF00001,35.00000000000001,35.00000000000001,18,3.555348061489413,4
FSAPXEJFAWOTKO-UHFFFAOYSA-N,C=CC(=O)Nc1cccc(C)c1Nc1ncc(OCc2c(F)c(OC)cc(OC)c2F)cn1,P07333|PF07714,10000.0,10000.0,7,9.210340371976184,6
DEDLOIWXKOELFE-UHFFFAOYSA-N,Cc1cnc(N2CCN(C(=O)C3CCS(=O)(=O)CC3)C(c3ccc(F)cc3)C2)nc1,P48067|PF00209,37.0,37.0,4,3.6109179126442235,4
SZMJVTADHFNAIS-BJMVGYQFSA-N,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,Q9UKV0|PF00850,10000.0,10000.0,7,9.210340371976184,6
WKFLKRSAAYPXCE-MJVIPROJSA-N,CNC(=O)[C@H](C)NC(=O)[C@H](CCCCNC(C)=S)NC(=O)[C@H](C)NC(C)=O,Q96EB6|PF02146,400.0,400.0,18,5.991464547107983,5
PZBSSTRXBNWBNX-UHFFFAOYSA-N,COC1OC(=O)c2c(O)c(O)c(O)c(C)c21,P53350|PF00069,30000.0,30000.0,18,10.308952660644293,6
WQTKNBPCJKRYPA-OAQYLSRUSA-N,CCOc1ccc(-n2c([C@@H](C)N(Cc3cccnc3)C(=O)Cc3ccc(OC(F)(F)F)cc3)nc3ncccc3c2=O)cc1,P08684|PF00067,1.4999999999999998,1.4999999999999998,18,0.4054651081081642,3
UHBCBUQTTGJFLB-LLVKDONJSA-N,CN(c1ncc(Br)cn1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,P52333|PF07714,0.5499999999999999,0.5499999999999999,18,-0.5978370007556205,3
AVADRYZARZLOBJ-UHFFFAOYSA-N,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)N1CCC(N(C2CC2)S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,Q00975|PF00520,27.0,27.0,4,3.2958368660043287,4
MLDQJTXFUGDVEO-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,P35916|PF07714,20.0,20.0,18,2.9957322735539917,4
PPPOUAQYRUUFNJ-GHTZIAJQSA-N,COCCOc1ccn2c(-c3ccc4cccc(O[C@@H]5CCNC[C@@H]5F)c4n3)cnc2c1,P35968|PF07714,28.00000000000001,28.00000000000001,18,3.332204510175204,4
HBIBUYOXTLVSCE-UHFFFAOYSA-N,COc1cc(CN(CC2CC2)C(CC(=O)O)c2ccc(Cl)cc2Cl)ccc1OCCn1c(=O)ccn(C)c1=O,P49682|PF00001,120.0,120.0,5,4.787491742782046,4
BABQBPWZRXVDNQ-IBGZPJMESA-N,COc1ccc(S(=O)(=O)Nc2ccc(CCNC[C@H](O)COc3ccc(N)nc3)cc2)cc1,P08588|PF00001,5500.0,5500.0,6,8.612503371220562,6
